id,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Fire Alarm
46709,1654783058,24.4,53.9,1398,415,1
46710,1654783059,24.38,53.92,1360,408,1
46711,1654783060,24.37,54,1385,412,1
46712,1654783061,24.34,54.05,1383,415,1
46713,1654783062,24.36,54.08,1350,415,1
46714,1654783063,24.33,54.1,1381,415,1
46715,1654783064,25.54,54.13,1316,400,1
46716,1654783065,25.93,53.35,1291,400,1
46717,1654783066,26.1,52.44,1300,400,1
46718,1654783067,26.2,51.59,1314,400,1
46719,1654783068,26.3,50.92,1327,400,1
46720,1654783069,26.37,50.39,1335,404,1
46721,1654783070,26.46,49.92,1341,400,1
46722,1654783071,26.48,49.6,1312,400,1
46723,1654783072,26.56,49.25,1358,403,1
46724,1654783073,26.58,49.09,1360,401,1
46725,1654783074,26.64,48.86,1354,403,1
46726,1654783075,26.67,48.72,1341,404,1
46727,1654783076,26.68,48.54,1354,411,1
46728,1654783077,26.75,48.46,1335,400,1
46729,1654783078,26.75,48.37,1360,406,1
46730,1654783079,26.81,48.26,1321,403,1
46731,1654783080,26.81,48.18,1373,400,1
46732,1654783081,26.84,48.1,1329,400,1
46733,1654783082,26.87,47.99,1323,400,1
46734,1654783083,26.87,47.94,1341,400,1
46735,1654783084,26.9,47.88,1369,400,1
46736,1654783085,26.92,47.85,1333,400,1
46737,1654783086,26.91,47.8,1341,403,1
46738,1654783087,26.94,47.77,1327,400,1
46739,1654783088,26.95,47.71,1344,401,1
46740,1654783089,26.96,47.65,1287,400,1
46741,1654783090,26.99,47.65,1308,400,1
46742,1654783091,27.01,47.58,1302,400,1
46743,1654783092,27.04,47.56,1346,402,1
46744,1654783093,27.05,47.51,1318,401,1
46745,1654783094,25.86,47.49,1356,415,1
46746,1654783095,25.44,48.26,1375,434,1
46747,1654783096,25.27,49.13,1415,428,1
46748,1654783097,25.13,49.9,1367,417,1
46749,1654783098,25.05,50.57,1381,422,1
46750,1654783099,24.96,51.09,1373,413,1
46751,1654783100,24.9,51.51,1360,413,1
46752,1654783101,24.87,51.89,1354,401,1
46753,1654783102,24.8,52.16,1356,410,1
46754,1654783103,24.76,52.37,1373,409,1
46755,1654783104,24.71,52.59,1375,412,1
46756,1654783105,24.69,52.77,1348,407,1
46757,1654783106,24.66,52.91,1383,420,1
46758,1654783107,24.61,53.04,1341,406,1
46759,1654783108,24.61,53.14,1352,415,1
46760,1654783109,24.58,53.29,1323,400,1
46761,1654783110,24.54,53.35,1356,400,1
46762,1654783111,24.54,53.44,1344,407,1
46763,1654783112,24.51,53.53,1387,406,1
46764,1654783113,24.48,53.57,1348,405,1
46765,1654783114,24.45,53.68,1318,400,1
46766,1654783115,24.44,53.7,1358,406,1
46767,1654783116,24.43,53.83,1352,413,1
46768,1654783117,24.44,53.82,1343,414,1
46769,1654783118,24.38,53.89,1390,410,1
46770,1654783119,24.38,53.95,1323,408,1
46771,1654783120,24.37,54.02,1389,422,1
46772,1654783121,24.36,54.03,1371,414,1
46773,1654783122,24.33,54.07,1339,405,1
46774,1654783123,24.33,54.15,1362,405,1
46775,1654783124,25.53,54.14,1318,400,1
46776,1654783125,25.91,53.4,1277,400,1
46777,1654783126,26.1,52.44,1287,400,1
46778,1654783127,26.22,51.6,1283,400,1
46779,1654783128,26.27,50.92,1299,400,1
46780,1654783129,26.39,50.4,1297,400,1
46781,1654783130,26.43,49.98,1343,400,1
46782,1654783131,26.53,49.59,1331,411,1
46783,1654783132,26.56,49.3,1310,400,1
46784,1654783133,26.58,49.11,1323,400,1
46785,1654783134,26.64,48.86,1327,404,1
46786,1654783135,26.67,48.74,1331,400,1
46787,1654783136,26.69,48.59,1333,400,1
46788,1654783137,26.74,48.46,1379,400,1
46789,1654783138,26.75,48.35,1337,400,1
46790,1654783139,26.8,48.29,1310,400,1
46791,1654783140,26.8,48.17,1333,401,1
46792,1654783141,26.81,48.09,1318,400,1
46793,1654783142,26.87,48.04,1346,409,1
46794,1654783143,26.91,47.99,1343,404,1
46795,1654783144,26.91,47.89,1325,404,1
46796,1654783145,26.92,47.86,1314,403,1
46797,1654783146,26.94,47.75,1356,405,1
46798,1654783147,26.95,47.73,1327,400,1
46799,1654783148,26.98,47.71,1341,400,1
46800,1654783149,27.01,47.67,1320,400,1
46801,1654783150,26.99,47.64,1335,400,1
46802,1654783151,27.01,47.62,1318,400,1
46803,1654783152,26.99,47.57,1356,407,1
46804,1654783153,27.05,47.52,1320,400,1
46805,1654783154,25.86,47.54,1419,431,1
46806,1654783155,25.47,48.26,1408,430,1
46807,1654783156,25.26,49.16,1404,424,1
46808,1654783157,25.16,49.96,1398,424,1
46809,1654783158,25.06,50.58,1410,429,1
46810,1654783159,24.99,51.09,1385,417,1
46811,1654783160,24.92,51.55,1379,406,1
46812,1654783161,24.86,51.92,1398,416,1
46813,1654783162,24.8,52.19,1339,401,1
46814,1654783163,24.76,52.43,1362,408,1
46815,1654783164,24.72,52.59,1385,409,1
46816,1654783165,24.68,52.81,1371,403,1
46817,1654783166,24.65,52.96,1331,400,1
46818,1654783167,24.64,53.07,1339,400,1
46819,1654783168,24.59,53.17,1344,406,1
46820,1654783169,24.58,53.26,1352,400,1
46821,1654783170,24.54,53.39,1358,404,1
46822,1654783171,24.52,53.49,1348,411,1
46823,1654783172,24.49,53.55,1333,405,1
46824,1654783173,24.47,53.63,1373,411,1
46825,1654783174,24.45,53.66,1369,417,1
46826,1654783175,24.43,53.73,1348,403,1
46827,1654783176,24.43,53.78,1371,410,1
46828,1654783177,24.41,53.82,1329,407,1
46829,1654783178,24.41,53.9,1329,402,1
46830,1654783179,24.38,53.94,1327,400,1
46831,1654783180,24.36,54,1352,400,1
46832,1654783181,24.34,54.05,1348,408,1
46833,1654783182,24.34,54.11,1337,405,1
46834,1654783183,24.33,54.13,1350,408,1
46835,1654783184,25.55,54.17,1274,400,1
46836,1654783185,25.89,53.37,1241,400,1
46837,1654783186,26.09,52.46,1285,400,1
46838,1654783187,26.22,51.63,1316,400,1
46839,1654783188,26.3,50.94,1295,400,1
46840,1654783189,26.36,50.41,1287,400,1
46841,1654783190,26.43,49.97,1270,400,1
46842,1654783191,26.48,49.6,1264,400,1
46843,1654783192,26.53,49.33,1310,400,1
46844,1654783193,26.57,49.11,1281,400,1
46845,1654783194,26.64,48.88,1299,400,1
46846,1654783195,26.65,48.74,1329,400,1
46847,1654783196,26.68,48.61,1281,400,1
46848,1654783197,26.74,48.51,1281,400,1
46849,1654783198,26.75,48.37,1314,400,1
46850,1654783199,26.77,48.24,1285,400,1
46851,1654783200,26.78,48.2,1285,400,1
46852,1654783201,26.81,48.13,1320,400,1
46853,1654783202,26.83,48.07,1310,404,1
46854,1654783203,26.88,47.97,1262,400,1
46855,1654783204,26.87,47.91,1325,406,1
46856,1654783205,26.92,47.94,1285,400,1
46857,1654783206,26.91,47.83,1277,400,1
46858,1654783207,26.94,47.8,1343,404,1
46859,1654783208,26.96,47.73,1299,405,1
46860,1654783209,26.98,47.68,1318,401,1
46861,1654783210,26.96,47.66,1325,406,1
46862,1654783211,26.99,47.65,1312,400,1
46863,1654783212,27.01,47.59,1302,400,1
46864,1654783213,27.04,47.57,1318,400,1
46865,1654783214,25.85,47.53,1385,421,1
46866,1654783215,25.45,48.28,1390,430,1
46867,1654783216,25.26,49.15,1387,423,1
46868,1654783217,25.13,49.98,1396,426,1
46869,1654783218,25.07,50.56,1343,412,1
46870,1654783219,24.99,51.15,1344,406,1
46871,1654783220,24.92,51.57,1350,409,1
46872,1654783221,24.86,51.91,1350,412,1
46873,1654783222,24.8,52.2,1356,406,1
46874,1654783223,24.76,52.45,1333,408,1
46875,1654783224,24.71,52.65,1312,406,1
46876,1654783225,24.66,52.78,1329,403,1
46877,1654783226,24.68,52.95,1360,413,1
46878,1654783227,24.62,53.12,1354,410,1
46879,1654783228,24.59,53.19,1346,415,1
46880,1654783229,24.57,53.28,1348,405,1
46881,1654783230,24.55,53.4,1379,418,1
46882,1654783231,24.51,53.46,1323,401,1
46883,1654783232,24.48,53.58,1350,400,1
46884,1654783233,24.47,53.65,1354,406,1
46885,1654783234,24.45,53.7,1343,418,1
46886,1654783235,24.44,53.77,1383,420,1
46887,1654783236,24.4,53.83,1356,410,1
46888,1654783237,24.4,53.86,1354,406,1
46889,1654783238,24.37,53.93,1389,423,1
46890,1654783239,24.36,54,1373,408,1
46891,1654783240,24.37,54.01,1383,410,1
46892,1654783241,24.33,54.08,1348,400,1
46893,1654783242,24.34,54.12,1352,406,1
46894,1654783243,24.31,54.15,1354,401,1
46895,1654783244,25.51,54.22,1274,400,1
46896,1654783245,25.91,53.39,1264,400,1
46897,1654783246,26.08,52.48,1300,400,1
46898,1654783247,26.2,51.63,1289,400,1
46899,1654783248,26.29,50.96,1293,400,1
46900,1654783249,26.36,50.41,1346,402,1
46901,1654783250,26.43,49.98,1300,400,1
46902,1654783251,26.5,49.65,1321,400,1
46903,1654783252,26.54,49.34,1316,400,1
46904,1654783253,26.58,49.08,1312,400,1
46905,1654783254,26.64,48.89,1312,400,1
46906,1654783255,26.65,48.74,1346,412,1
46907,1654783256,26.67,48.61,1333,400,1
46908,1654783257,26.71,48.49,1333,402,1
46909,1654783258,26.77,48.38,1314,400,1
46910,1654783259,26.77,48.3,1362,409,1
46911,1654783260,26.81,48.18,1367,409,1
46912,1654783261,26.84,48.11,1385,404,1
46913,1654783262,26.85,48.07,1375,401,1
46914,1654783263,26.88,48.02,1350,401,1
46915,1654783264,26.91,47.94,1346,400,1
46916,1654783265,26.94,47.89,1331,400,1
46917,1654783266,26.94,47.86,1344,406,1
46918,1654783267,26.95,47.77,1375,402,1
46919,1654783268,26.98,47.74,1358,405,1
46920,1654783269,26.99,47.65,1337,400,1
46921,1654783270,27.01,47.63,1339,400,1
46922,1654783271,26.99,47.58,1348,400,1
46923,1654783272,27.04,47.6,1321,405,1
46924,1654783273,27.02,47.56,1377,404,1
46925,1654783274,25.85,47.56,1431,429,1
46926,1654783275,25.45,48.25,1459,434,1
46927,1654783276,25.28,49.15,1406,414,1
46928,1654783277,25.17,49.94,1379,428,1
46929,1654783278,25.06,50.58,1406,418,1
46930,1654783279,25,51.12,1383,420,1
46931,1654783280,24.93,51.57,1356,406,1
46932,1654783281,24.85,51.91,1408,422,1
46933,1654783282,24.82,52.2,1415,410,1
46934,1654783283,24.78,52.45,1379,411,1
46935,1654783284,24.73,52.65,1412,420,1
46936,1654783285,24.73,52.78,1379,406,1
46937,1654783286,24.66,52.95,1360,403,1
46938,1654783287,24.66,53.09,1383,410,1
46939,1654783288,24.61,53.2,1367,411,1
46940,1654783289,24.58,53.31,1364,401,1
46941,1654783290,24.55,53.36,1398,408,1
46942,1654783291,24.52,53.46,1389,406,1
46943,1654783292,24.51,53.52,1390,415,1
46944,1654783293,24.51,53.62,1348,413,1
46945,1654783294,24.49,53.66,1358,403,1
46946,1654783295,24.45,53.73,1371,413,1
46947,1654783296,24.41,53.82,1398,420,1
46948,1654783297,24.44,53.85,1398,421,1
46949,1654783298,24.41,53.9,1383,410,1
46950,1654783299,24.37,53.96,1337,400,1
46951,1654783300,24.38,54.03,1394,408,1
46952,1654783301,24.36,54.06,1379,409,1
46953,1654783302,24.34,54.07,1362,404,1
46954,1654783303,24.33,54.12,1350,404,1
46955,1654783304,25.54,54.13,1293,400,1
46956,1654783305,25.92,53.41,1304,400,1
46957,1654783306,26.08,52.47,1299,400,1
46958,1654783307,26.2,51.61,1291,400,1
46959,1654783308,26.29,50.94,1325,400,1
46960,1654783309,26.37,50.38,1346,406,1
46961,1654783310,26.44,49.98,1321,400,1
46962,1654783311,26.48,49.6,1358,404,1
46963,1654783312,26.54,49.32,1377,402,1
46964,1654783313,26.56,49.09,1310,400,1
46965,1654783314,26.63,48.88,1331,400,1
46966,1654783315,26.69,48.77,1333,400,1
46967,1654783316,26.71,48.59,1310,400,1
46968,1654783317,26.74,48.51,1333,400,1
46969,1654783318,26.75,48.42,1373,402,1
46970,1654783319,26.78,48.28,1373,400,1
46971,1654783320,26.81,48.25,1352,401,1
46972,1654783321,26.83,48.13,1343,407,1
46973,1654783322,26.85,48.06,1369,413,1
46974,1654783323,26.9,48.02,1339,400,1
46975,1654783324,26.9,47.97,1371,409,1
46976,1654783325,26.94,47.89,1339,400,1
46977,1654783326,26.94,47.81,1352,400,1
46978,1654783327,26.95,47.8,1367,409,1
46979,1654783328,26.95,47.76,1371,410,1
46980,1654783329,26.99,47.7,1367,408,1
46981,1654783330,26.98,47.67,1343,400,1
46982,1654783331,27.01,47.65,1350,400,1
46983,1654783332,27.02,47.57,1339,400,1
46984,1654783333,27.05,47.55,1341,400,1
46985,1654783334,25.85,47.53,1434,433,1
46986,1654783335,25.45,48.27,1429,424,1
46987,1654783336,25.27,49.16,1454,434,1
46988,1654783337,25.13,49.99,1390,424,1
46989,1654783338,25.05,50.63,1390,417,1
46990,1654783339,25,51.15,1367,417,1
46991,1654783340,24.9,51.53,1419,421,1
46992,1654783341,24.86,51.91,1402,422,1
46993,1654783342,24.82,52.22,1373,410,1
46994,1654783343,24.76,52.47,1369,408,1
46995,1654783344,24.72,52.64,1383,413,1
46996,1654783345,24.71,52.81,1413,413,1
46997,1654783346,24.66,52.96,1383,410,1
46998,1654783347,24.64,53.07,1394,410,1
46999,1654783348,24.61,53.18,1390,402,1
47000,1654783349,24.59,53.31,1392,412,1
47001,1654783350,24.55,53.37,1356,408,1
47002,1654783351,24.52,53.46,1371,412,1
47003,1654783352,24.49,53.54,1375,408,1
47004,1654783353,24.49,53.63,1383,404,1
47005,1654783354,24.48,53.73,1366,402,1
47006,1654783355,24.45,53.76,1390,408,1
47007,1654783356,24.41,53.79,1398,408,1
47008,1654783357,24.43,53.85,1344,403,1
47009,1654783358,24.4,53.9,1404,413,1
47010,1654783359,24.38,53.94,1348,406,1
47011,1654783360,24.37,54.03,1364,415,1
47012,1654783361,24.34,54.04,1375,414,1
47013,1654783362,24.34,54.09,1366,400,1
47014,1654783363,24.33,54.12,1404,413,1
47015,1654783364,25.54,54.16,1289,400,1
47016,1654783365,25.91,53.39,1291,400,1
47017,1654783366,26.09,52.48,1339,400,1
47018,1654783367,26.22,51.65,1323,400,1
47019,1654783368,26.32,50.95,1344,400,1
47020,1654783369,26.39,50.43,1346,400,1
47021,1654783370,26.43,49.96,1375,400,1
47022,1654783371,26.5,49.64,1381,406,1
47023,1654783372,26.56,49.33,1364,403,1
47024,1654783373,26.6,49.09,1339,400,1
47025,1654783374,26.63,48.91,1366,404,1
47026,1654783375,26.64,48.75,1344,400,1
47027,1654783376,26.68,48.57,1362,400,1
47028,1654783377,26.71,48.5,1352,401,1
47029,1654783378,26.77,48.4,1371,400,1
47030,1654783379,26.77,48.32,1350,401,1
47031,1654783380,26.8,48.25,1346,400,1
47032,1654783381,26.85,48.1,1356,402,1
47033,1654783382,26.85,48.06,1375,410,1
47034,1654783383,26.88,47.98,1383,405,1
47035,1654783384,26.9,47.95,1373,410,1
47036,1654783385,26.92,47.89,1390,408,1
47037,1654783386,26.95,47.83,1331,400,1
47038,1654783387,26.94,47.8,1352,400,1
47039,1654783388,26.98,47.76,1344,400,1
47040,1654783389,26.96,47.7,1344,404,1
47041,1654783390,27.01,47.67,1360,400,1
47042,1654783391,27.01,47.63,1356,400,1
47043,1654783392,27.01,47.63,1366,400,1
47044,1654783393,27.04,47.57,1312,400,1
47045,1654783394,25.89,47.53,1421,431,1
47046,1654783395,25.47,48.27,1438,432,1
47047,1654783396,25.28,49.17,1412,426,1
47048,1654783397,25.19,49.94,1421,426,1
47049,1654783398,25.09,50.63,1379,420,1
47050,1654783399,25,51.08,1429,424,1
47051,1654783400,24.92,51.53,1421,412,1
47052,1654783401,24.85,51.89,1389,411,1
47053,1654783402,24.85,52.19,1413,421,1
47054,1654783403,24.76,52.42,1410,409,1
47055,1654783404,24.73,52.65,1396,415,1
47056,1654783405,24.69,52.81,1381,413,1
47057,1654783406,24.65,52.99,1350,406,1
47058,1654783407,24.62,53.07,1366,414,1
47059,1654783408,24.58,53.22,1377,412,1
47060,1654783409,24.58,53.31,1375,417,1
47061,1654783410,24.55,53.39,1387,406,1
47062,1654783411,24.51,53.51,1366,405,1
47063,1654783412,24.52,53.59,1385,404,1
47064,1654783413,24.49,53.65,1392,426,1
47065,1654783414,24.48,53.75,1389,414,1
47066,1654783415,24.47,53.77,1373,415,1
47067,1654783416,24.41,53.87,1377,407,1
47068,1654783417,24.43,53.89,1352,409,1
47069,1654783418,24.4,53.91,1373,417,1
47070,1654783419,24.38,54.01,1360,406,1
47071,1654783420,24.37,54.04,1408,413,1
47072,1654783421,24.37,54.05,1402,420,1
47073,1654783422,24.33,54.1,1381,415,1
47074,1654783423,24.33,54.17,1387,407,1
47075,1654783424,25.54,54.2,1295,400,1
47076,1654783425,25.92,53.41,1253,400,1
47077,1654783426,26.1,52.49,1279,400,1
47078,1654783427,26.19,51.65,1312,400,1
47079,1654783428,26.29,50.99,1306,400,1
47080,1654783429,26.37,50.44,1316,400,1
47081,1654783430,26.44,50,1321,400,1
47082,1654783431,26.5,49.65,1346,400,1
47083,1654783432,26.57,49.36,1352,400,1
47084,1654783433,26.61,49.1,1352,400,1
47085,1654783434,26.63,48.93,1333,400,1
47086,1654783435,26.68,48.8,1337,400,1
47087,1654783436,26.69,48.64,1337,400,1
47088,1654783437,26.74,48.51,1331,400,1
47089,1654783438,26.75,48.4,1325,400,1
47090,1654783439,26.78,48.32,1348,400,1
47091,1654783440,26.8,48.25,1343,401,1
47092,1654783441,26.81,48.14,1337,400,1
47093,1654783442,26.87,48.06,1316,400,1
47094,1654783443,26.87,47.94,1331,400,1
47095,1654783444,26.88,47.96,1337,400,1
47096,1654783445,26.9,47.9,1333,400,1
47097,1654783446,26.92,47.86,1318,400,1
47098,1654783447,26.96,47.77,1320,400,1
47099,1654783448,26.96,47.75,1337,400,1
47100,1654783449,26.98,47.73,1318,400,1
47101,1654783450,26.99,47.7,1289,400,1
47102,1654783451,26.99,47.66,1320,400,1
47103,1654783452,26.99,47.62,1339,400,1
47104,1654783453,27.04,47.6,1325,400,1
47105,1654783454,25.86,47.59,1423,420,1
47106,1654783455,25.44,48.27,1406,433,1
47107,1654783456,25.26,49.2,1392,419,1
47108,1654783457,25.14,49.98,1400,419,1
47109,1654783458,25.05,50.61,1366,413,1
47110,1654783459,24.98,51.14,1381,413,1
47111,1654783460,24.92,51.57,1375,406,1
47112,1654783461,24.85,51.87,1367,421,1
47113,1654783462,24.8,52.21,1350,406,1
47114,1654783463,24.75,52.44,1392,412,1
47115,1654783464,24.72,52.64,1341,402,1
47116,1654783465,24.69,52.84,1362,401,1
47117,1654783466,24.64,53,1329,400,1
47118,1654783467,24.64,53.13,1344,402,1
47119,1654783468,24.61,53.25,1348,406,1
47120,1654783469,24.57,53.3,1329,400,1
47121,1654783470,24.55,53.43,1385,410,1
47122,1654783471,24.51,53.52,1383,413,1
47123,1654783472,24.48,53.58,1331,401,1
47124,1654783473,24.49,53.68,1369,406,1
47125,1654783474,24.45,53.72,1371,406,1
47126,1654783475,24.43,53.79,1354,402,1
47127,1654783476,24.41,53.83,1314,400,1
47128,1654783477,24.4,53.9,1354,413,1
47129,1654783478,24.38,53.96,1364,408,1
47130,1654783479,24.37,54.01,1341,407,1
47131,1654783480,24.37,54.05,1373,402,1
47132,1654783481,24.36,54.1,1366,410,1
47133,1654783482,24.34,54.12,1327,406,1
47134,1654783483,24.33,54.15,1375,404,1
47135,1654783484,25.54,54.22,1341,400,1
47136,1654783485,25.92,53.42,1287,400,1
47137,1654783486,26.08,52.52,1316,400,1
47138,1654783487,26.19,51.67,1308,400,1
47139,1654783488,26.3,51.03,1321,400,1
47140,1654783489,26.37,50.43,1306,400,1
47141,1654783490,26.44,50,1364,400,1
47142,1654783491,26.5,49.65,1327,400,1
47143,1654783492,26.54,49.38,1333,400,1
47144,1654783493,26.6,49.13,1366,415,1
47145,1654783494,26.64,48.97,1302,403,1
47146,1654783495,26.67,48.78,1306,400,1
47147,1654783496,26.69,48.65,1341,410,1
47148,1654783497,26.71,48.53,1333,407,1
47149,1654783498,26.75,48.4,1371,405,1
47150,1654783499,26.78,48.37,1348,400,1
47151,1654783500,26.83,48.25,1352,400,1
47152,1654783501,26.84,48.15,1300,400,1
47153,1654783502,26.83,48.15,1360,400,1
47154,1654783503,26.87,48.04,1367,404,1
47155,1654783504,26.9,48,1364,400,1
47156,1654783505,26.91,47.94,1362,404,1
47157,1654783506,26.92,47.91,1321,400,1
47158,1654783507,26.95,47.82,1364,404,1
47159,1654783508,26.92,47.79,1335,404,1
47160,1654783509,26.99,47.74,1362,407,1
47161,1654783510,26.96,47.74,1344,405,1
47162,1654783511,27.01,47.66,1366,406,1
47163,1654783512,27.01,47.64,1358,400,1
47164,1654783513,27.02,47.62,1333,400,1
47165,1654783514,25.85,47.59,1450,433,1
47166,1654783515,25.44,48.3,1475,444,1
47167,1654783516,25.26,49.23,1456,420,1
47168,1654783517,25.14,50.03,1406,415,1
47169,1654783518,25.05,50.68,1423,427,1
47170,1654783519,24.98,51.14,1415,427,1
47171,1654783520,24.9,51.58,1379,414,1
47172,1654783521,24.86,51.95,1352,408,1
47173,1654783522,24.82,52.28,1400,410,1
47174,1654783523,24.76,52.49,1392,408,1
47175,1654783524,24.71,52.65,1392,420,1
47176,1654783525,24.69,52.85,1373,412,1
47177,1654783526,24.65,52.96,1352,401,1
47178,1654783527,24.62,53.11,1333,408,1
47179,1654783528,24.58,53.25,1356,401,1
47180,1654783529,24.58,53.35,1377,413,1
47181,1654783530,24.54,53.43,1410,413,1
47182,1654783531,24.52,53.54,1406,414,1
47183,1654783532,24.49,53.59,1373,417,1
47184,1654783533,24.48,53.67,1390,408,1
47185,1654783534,24.48,53.74,1390,408,1
47186,1654783535,24.44,53.78,1356,404,1
47187,1654783536,24.44,53.84,1377,405,1
47188,1654783537,24.41,53.88,1371,412,1
47189,1654783538,24.41,53.97,1362,402,1
47190,1654783539,24.38,54.01,1389,408,1
47191,1654783540,24.36,54.05,1385,401,1
47192,1654783541,24.34,54.11,1387,409,1
47193,1654783542,24.33,54.13,1392,410,1
47194,1654783543,24.33,54.22,1343,400,1
47195,1654783544,25.54,54.2,1318,400,1
47196,1654783545,25.92,53.45,1323,400,1
47197,1654783546,26.09,52.58,1272,400,1
47198,1654783547,26.2,51.66,1341,400,1
47199,1654783548,26.32,51,1333,400,1
47200,1654783549,26.37,50.46,1364,400,1
47201,1654783550,26.43,50,1369,400,1
47202,1654783551,26.48,49.7,1358,400,1
47203,1654783552,26.54,49.38,1352,400,1
47204,1654783553,26.57,49.12,1343,401,1
47205,1654783554,26.61,48.95,1346,400,1
47206,1654783555,26.67,48.84,1360,401,1
47207,1654783556,26.71,48.63,1354,400,1
47208,1654783557,26.72,48.52,1360,403,1
47209,1654783558,26.75,48.42,1348,400,1
47210,1654783559,26.8,48.34,1327,400,1
47211,1654783560,26.81,48.25,1369,400,1
47212,1654783561,26.81,48.22,1327,400,1
47213,1654783562,26.87,48.13,1335,400,1
47214,1654783563,26.88,48.05,1321,400,1
47215,1654783564,26.9,48.02,1333,400,1
47216,1654783565,26.91,47.9,1358,404,1
47217,1654783566,26.92,47.86,1375,404,1
47218,1654783567,26.92,47.83,1358,400,1
47219,1654783568,26.96,47.77,1381,405,1
47220,1654783569,26.95,47.72,1389,404,1
47221,1654783570,26.98,47.72,1337,410,1
47222,1654783571,27.04,47.66,1333,400,1
47223,1654783572,27.02,47.63,1323,400,1
47224,1654783573,27.04,47.61,1350,400,1
47225,1654783574,25.86,47.56,1412,430,1
47226,1654783575,25.45,48.3,1434,427,1
47227,1654783576,25.27,49.21,1431,426,1
47228,1654783577,25.14,49.99,1425,424,1
47229,1654783578,25.06,50.65,1427,424,1
47230,1654783579,24.98,51.17,1369,406,1
47231,1654783580,24.92,51.64,1387,414,1
47232,1654783581,24.83,51.94,1352,410,1
47233,1654783582,24.79,52.26,1358,400,1
